image_id,width,height,lesion_ratio,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,status,flags
000326,6688,4439,0.727139,512x512,512,340,262144,126559,0.48278427,48.2784,ok,
000327,3872,2592,0.018179,512x512,512,343,262144,3204,0.01222229,1.2222,ok,
000328,3008,2000,0.066531,512x512,512,340,262144,11600,0.04425049,4.425,ok,
000329,6688,4439,0.163265,512x512,512,340,262144,28409,0.10837173,10.8372,ok,
000330,4288,2848,0.191428,512x512,512,340,262144,33335,0.12716293,12.7163,ok,
000331,3072,2304,0.171412,512x512,512,384,262144,33707,0.128582,12.8582,ok,
000332,3072,2304,0.106944,512x512,512,384,262144,21011,0.0801506,8.0151,ok,
000333,1024,768,0.605826,512x512,512,384,262144,119114,0.45438385,45.4384,ok,
000334,919,802,0.298495,512x512,512,447,262144,68302,0.26055145,26.0551,ok,
000335,3072,2304,0.19314,512x512,512,384,262144,37976,0.14486694,14.4867,ok,
000336,1024,768,0.195197,512x512,512,384,262144,38385,0.14642715,14.6427,ok,
000337,640,480,0.058005,512x512,512,384,262144,11421,0.04356766,4.3568,ok,
000338,1024,768,0.062865,512x512,512,384,262144,12367,0.04717636,4.7176,ok,
000339,640,480,0.398955,512x512,512,384,262144,78490,0.29941559,29.9416,ok,
000340,3008,2000,0.011897,512x512,512,340,262144,2062,0.00786591,0.7866,ok,
000341,3072,2304,0.070631,512x512,512,384,262144,13883,0.05295944,5.2959,ok,
000342,3024,2016,0.073944,512x512,512,341,262144,12923,0.04929733,4.9297,ok,
000343,4288,2848,0.582683,512x512,512,340,262144,101441,0.38696671,38.6967,ok,
000344,1024,768,0.264854,512x512,512,384,262144,52068,0.19862366,19.8624,ok,
000345,6688,4419,0.141722,512x512,512,338,262144,24536,0.09359741,9.3597,ok,
000346,957,723,0.099813,512x512,512,387,262144,19784,0.07546997,7.547,ok,
000347,640,480,0.277028,512x512,512,384,262144,54526,0.20800018,20.8,ok,
000348,2597,2185,0.384327,512x512,512,431,262144,84821,0.32356644,32.3566,ok,
000349,6642,4422,0.073559,512x512,512,341,262144,12832,0.0489502,4.895,ok,
000350,1024,768,0.204637,512x512,512,384,262144,40226,0.15345001,15.345,ok,
000351,1024,768,0.11586,512x512,512,384,262144,22780,0.0868988,8.6899,ok,
000352,3008,2000,0.028153,512x512,512,340,262144,4896,0.01867676,1.8677,ok,
000353,6688,4419,0.1311,512x512,512,338,262144,22671,0.086483,8.6483,ok,
000354,640,480,0.748874,512x512,512,384,262144,147230,0.56163788,56.1638,ok,
000355,1024,768,0.833163,512x512,512,384,262144,163754,0.62467194,62.4672,ok,
000356,3008,2000,0.131199,512x512,512,340,262144,22820,0.08705139,8.7051,ok,
000357,3072,2304,0.278144,512x512,512,384,262144,54694,0.20864105,20.8641,ok,
000358,1024,768,0.404849,512x512,512,384,262144,79595,0.30363083,30.3631,ok,
000359,1504,1129,0.427309,512x512,512,384,262144,84009,0.3204689,32.0469,ok,
000360,4288,2848,0.140688,512x512,512,340,262144,24499,0.09345627,9.3456,ok,
000361,640,480,0.460316,512x512,512,384,262144,90570,0.34549713,34.5497,ok,
000362,640,480,0.511872,512x512,512,384,262144,100710,0.38417816,38.4178,ok,
000363,4288,2848,0.040777,512x512,512,340,262144,7107,0.02711105,2.7111,ok,
000364,6662,4422,0.11352,512x512,512,340,262144,19755,0.07535934,7.5359,ok,
000365,3072,2304,0.053009,512x512,512,384,262144,10423,0.03976059,3.9761,ok,
000366,1024,768,0.175713,512x512,512,384,262144,34541,0.13176346,13.1763,ok,
000367,3072,2304,0.092186,512x512,512,384,262144,18129,0.06915665,6.9157,ok,
000368,3072,2304,0.241056,512x512,512,384,262144,47390,0.1807785,18.0779,ok,
000369,4288,2848,0.035346,512x512,512,340,262144,6140,0.02342224,2.3422,ok,
000370,767,576,0.114742,512x512,512,385,262144,22589,0.0861702,8.617,ok,
000371,1024,768,0.847296,512x512,512,384,262144,166686,0.63585663,63.5857,ok,
000372,4288,2848,0.017524,512x512,512,340,262144,3064,0.01168823,1.1688,ok,
000373,640,480,0.73487,512x512,512,384,262144,144481,0.55115128,55.1151,ok,
000374,3008,2000,0.031081,512x512,512,340,262144,5416,0.0206604,2.066,ok,
000375,4288,2848,0.214234,512x512,512,340,262144,37284,0.14222717,14.2227,ok,
000376,640,480,0.26777,512x512,512,384,262144,52708,0.20106506,20.1065,ok,
000377,6648,4419,0.428082,512x512,512,340,262144,74540,0.28434753,28.4348,ok,
000378,1024,768,0.075467,512x512,512,384,262144,14850,0.05664825,5.6648,ok,
000379,4288,2848,0.025255,512x512,512,340,262144,4394,0.01676178,1.6762,ok,
000380,2012,1956,0.077622,512x512,512,498,262144,19745,0.0753212,7.5321,ok,
000381,1024,768,0.091508,512x512,512,384,262144,18013,0.06871414,6.8714,ok,
000382,3008,2000,0.427811,512x512,512,340,262144,74477,0.28410721,28.4107,ok,
000383,3072,2304,0.191983,512x512,512,384,262144,37748,0.14399719,14.3997,ok,
000384,2048,1536,0.514061,512x512,512,384,262144,101065,0.38553238,38.5532,ok,
000385,3008,2000,0.015059,512x512,512,340,262144,2622,0.01000214,1.0002,ok,
000386,1024,768,0.537029,512x512,512,384,262144,105566,0.40270233,40.2702,ok,
000387,1024,768,0.121799,512x512,512,384,262144,23935,0.09130478,9.1305,ok,
000388,2048,1536,0.108754,512x512,512,384,262144,21385,0.0815773,8.1577,ok,
000389,1024,768,0.06016,512x512,512,384,262144,11824,0.04510498,4.5105,ok,
000390,1024,768,0.151043,512x512,512,384,262144,29711,0.11333847,11.3338,ok,
000391,1504,1129,0.221212,512x512,512,384,262144,43504,0.16595459,16.5955,ok,
000392,1024,768,0.074398,512x512,512,384,262144,14626,0.05579376,5.5794,ok,
000393,3072,2304,0.194974,512x512,512,384,262144,38336,0.14624023,14.624,ok,
000394,6601,4382,0.389389,512x512,512,340,262144,67760,0.25848389,25.8484,ok,
000395,1024,768,0.638789,512x512,512,384,262144,125599,0.47912216,47.9122,ok,
000396,4288,2848,0.024808,512x512,512,340,262144,4320,0.01647949,1.6479,ok,
000397,3008,2000,0.01738,512x512,512,340,262144,3017,0.01150894,1.1509,ok,
000398,3008,2000,0.014844,512x512,512,340,262144,2588,0.00987244,0.9872,ok,
000399,6668,4459,0.687845,512x512,512,342,262144,120536,0.45980835,45.9808,ok,
000400,640,480,0.200983,512x512,512,384,262144,39536,0.15081787,15.0818,ok,
000401,6641,4420,0.304759,512x512,512,341,262144,53202,0.20294952,20.295,ok,
000402,4288,2848,0.015073,512x512,512,340,262144,2615,0.00997543,0.9975,ok,
000403,640,480,0.660218,512x512,512,384,262144,129798,0.49514008,49.514,ok,
000404,640,480,0.100586,512x512,512,384,262144,19809,0.07556534,7.5565,ok,
000405,3008,2000,0.036031,512x512,512,340,262144,6261,0.02388382,2.3884,ok,
000406,4288,2848,0.051683,512x512,512,340,262144,8988,0.0342865,3.4286,ok,
000407,4288,2848,0.552129,512x512,512,340,262144,96020,0.36628723,36.6287,ok,
000408,3872,2592,0.032695,512x512,512,343,262144,5744,0.02191162,2.1912,ok,
000409,6654,4477,0.113527,512x512,512,344,262144,20005,0.07631302,7.6313,ok,
000410,966,645,0.525825,512x512,512,342,262144,92085,0.3512764,35.1276,ok,
000411,4288,2848,0.077987,512x512,512,340,262144,13584,0.05181885,5.1819,ok,
000412,1024,768,0.121694,512x512,512,384,262144,23930,0.09128571,9.1286,ok,
000413,1024,768,0.103199,512x512,512,384,262144,20296,0.0774231,7.7423,ok,
000414,3072,2304,0.107638,512x512,512,384,262144,21163,0.08073044,8.073,ok,
000415,640,480,0.177979,512x512,512,384,262144,35022,0.13359833,13.3598,ok,
000416,640,480,0.082135,512x512,512,384,262144,16169,0.06167984,6.168,ok,
000417,6688,4459,0.127286,512x512,512,341,262144,22177,0.08459854,8.4599,ok,
000418,1024,768,0.768833,512x512,512,384,262144,151185,0.57672501,57.6725,ok,
000419,4288,2848,0.02712,512x512,512,340,262144,4732,0.01805115,1.8051,ok,
000420,3008,2000,0.021635,512x512,512,340,262144,3773,0.01439285,1.4393,ok,
000421,3008,2000,0.054423,512x512,512,340,262144,9484,0.03617859,3.6179,ok,
000422,4288,2848,0.054439,512x512,512,340,262144,9495,0.03622055,3.6221,ok,
000423,3008,2000,0.099822,512x512,512,340,262144,17352,0.06619263,6.6193,ok,
000424,6642,4422,0.273762,512x512,512,341,262144,47796,0.18232727,18.2327,ok,
000425,2592,1944,0.170043,512x512,512,384,262144,33440,0.12756348,12.7563,ok,
000426,1069,703,0.122442,512x512,512,337,262144,21107,0.08051682,8.0517,ok,
000427,1024,768,0.270915,512x512,512,384,262144,53289,0.2032814,20.3281,ok,
000428,6688,4419,0.220475,512x512,512,338,262144,38139,0.14548874,14.5489,ok,
000429,6688,4419,0.436135,512x512,512,338,262144,75467,0.28788376,28.7884,ok,
000430,6708,4439,0.2422,512x512,512,339,262144,42042,0.1603775,16.0378,ok,
000431,3008,2000,0.038183,512x512,512,340,262144,6650,0.02536774,2.5368,ok,
000432,1024,768,0.118198,512x512,512,384,262144,23242,0.08866119,8.8661,ok,
000433,6641,4441,0.861732,512x512,512,342,262144,150739,0.57502365,57.5024,ok,
000434,640,480,0.491995,512x512,512,384,262144,96759,0.36910629,36.9106,ok,
000435,3072,2304,0.101991,512x512,512,384,262144,20057,0.07651138,7.6511,ok,
000436,3024,2016,0.059377,512x512,512,341,262144,10357,0.03950882,3.9509,ok,
000437,4288,2848,0.165317,512x512,512,340,262144,28779,0.10978317,10.9783,ok,
000438,1506,1196,0.01164,512x512,512,407,262144,2433,0.00928116,0.9281,ok,
000439,3872,2592,0.05498,512x512,512,343,262144,9684,0.03694153,3.6942,ok,
000440,4288,2848,0.055163,512x512,512,340,262144,9602,0.03662872,3.6629,ok,
000441,1024,768,0.162736,512x512,512,384,262144,32007,0.12209702,12.2097,ok,
000442,1024,768,0.065727,512x512,512,384,262144,12934,0.04933929,4.9339,ok,
000443,2048,1536,0.08445,512x512,512,384,262144,16604,0.06333923,6.3339,ok,
000444,4288,2848,0.031031,512x512,512,340,262144,5399,0.02059555,2.0596,ok,
000445,640,480,0.392783,512x512,512,384,262144,77279,0.29479599,29.4796,ok,
000446,3008,2000,0.026676,512x512,512,340,262144,4640,0.0177002,1.77,ok,
000447,1502,1051,0.407822,512x512,512,358,262144,74776,0.2852478,28.5248,ok,
000448,3072,2304,0.293312,512x512,512,384,262144,57670,0.21999359,21.9994,ok,
000449,640,480,0.384385,512x512,512,384,262144,75633,0.288517,28.8517,ok,
000450,964,720,0.41148,512x512,512,382,262144,80467,0.30695724,30.6957,ok,
000451,2592,1936,0.303946,512x512,512,382,262144,59396,0.22657776,22.6578,ok,
000452,3072,2304,0.113737,512x512,512,384,262144,22364,0.08531189,8.5312,ok,
000453,2592,1944,0.232962,512x512,512,384,262144,45824,0.17480469,17.4805,ok,
000454,3024,2016,0.05094,512x512,512,341,262144,8899,0.03394699,3.3947,ok,
000455,3872,2592,0.020174,512x512,512,343,262144,3547,0.01353073,1.3531,ok,
000456,767,576,0.239685,512x512,512,385,262144,47229,0.18016434,18.0164,ok,
000457,640,480,0.18348,512x512,512,384,262144,36103,0.13772202,13.7722,ok,
000458,3008,2000,0.443534,512x512,512,340,262144,77167,0.29436874,29.4369,ok,
000459,4288,2848,0.084408,512x512,512,340,262144,14690,0.0560379,5.6038,ok,
000460,6642,4420,0.376093,512x512,512,341,262144,65628,0.25035095,25.0351,ok,
000461,4288,2848,0.258103,512x512,512,340,262144,44930,0.17139435,17.1394,ok,
000462,6688,4439,0.41146,512x512,512,340,262144,71649,0.27331924,27.3319,ok,
000463,2673,2013,0.131754,512x512,512,386,262144,26048,0.09936523,9.9365,ok,
000464,919,802,0.156563,512x512,512,447,262144,35843,0.13673019,13.673,ok,
000465,1024,768,0.554286,512x512,512,384,262144,109022,0.41588593,41.5886,ok,
000466,3072,2304,0.152432,512x512,512,384,262144,29972,0.11433411,11.4334,ok,
000467,2592,1936,0.145168,512x512,512,382,262144,28397,0.10832596,10.8326,ok,
000468,2048,1536,0.482088,512x512,512,384,262144,94787,0.36158371,36.1584,ok,
000469,2592,1944,0.261612,512x512,512,384,262144,51452,0.1962738,19.6274,ok,
000470,3008,2000,0.010928,512x512,512,340,262144,1909,0.00728226,0.7282,ok,
000471,640,480,0.505218,512x512,512,384,262144,99393,0.37915421,37.9154,ok,
000472,1024,768,0.878822,512x512,512,384,262144,172916,0.65962219,65.9622,ok,
000473,3008,2000,0.024845,512x512,512,340,262144,4336,0.01654053,1.6541,ok,
000474,4288,2848,0.472066,512x512,512,340,262144,82194,0.31354523,31.3545,ok,
000475,3072,2304,0.231103,512x512,512,384,262144,45440,0.17333984,17.334,ok,
000476,3008,2000,0.016909,512x512,512,340,262144,2956,0.01127625,1.1276,ok,
000477,6622,4380,0.334916,512x512,512,339,262144,58142,0.22179413,22.1794,ok,
000478,3008,2000,0.046212,512x512,512,340,262144,8052,0.03071594,3.0716,ok,
000479,3872,2592,0.061927,512x512,512,343,262144,10884,0.04151917,4.1519,ok,
000480,3008,2000,0.047639,512x512,512,340,262144,8288,0.03161621,3.1616,ok,
000481,3008,2000,0.010198,512x512,512,340,262144,1788,0.00682068,0.6821,ok,
000482,767,576,0.765525,512x512,512,385,262144,150828,0.57536316,57.5363,ok,
000483,6602,4380,0.958158,512x512,512,340,262144,166787,0.63624191,63.6242,review,almost_full_mask
000484,2048,1536,0.246342,512x512,512,384,262144,48333,0.18437576,18.4376,ok,
000485,3072,2304,0.030682,512x512,512,384,262144,6034,0.02301788,2.3018,ok,
000486,4288,2848,0.025786,512x512,512,340,262144,4494,0.01714325,1.7143,ok,
000487,3008,2000,0.035139,512x512,512,340,262144,6108,0.02330017,2.33,ok,
000488,2283,1824,0.280597,512x512,512,409,262144,58783,0.22423935,22.4239,ok,
000489,3024,2016,0.080007,512x512,512,341,262144,13981,0.05333328,5.3333,ok,
000490,1024,768,0.121379,512x512,512,384,262144,23836,0.09092712,9.0927,ok,
000491,6661,4422,0.315836,512x512,512,340,262144,54961,0.20965958,20.966,ok,
000492,3872,2592,0.101655,512x512,512,343,262144,17869,0.06816483,6.8165,ok,
000493,3008,2000,0.024552,512x512,512,340,262144,4292,0.01637268,1.6373,ok,
000494,640,480,0.505573,512x512,512,384,262144,99354,0.37900543,37.9005,ok,
000495,1502,1016,0.234417,512x512,512,346,262144,41535,0.15844345,15.8443,ok,
000496,1024,768,0.164576,512x512,512,384,262144,32359,0.12343979,12.344,ok,
000497,1024,768,0.137984,512x512,512,384,262144,27124,0.10346985,10.347,ok,
000498,3872,2592,0.268195,512x512,512,343,262144,47091,0.17963791,17.9638,ok,
000499,6648,4398,0.832943,512x512,512,339,262144,144584,0.55154419,55.1544,ok,
000500,1024,768,0.131713,512x512,512,384,262144,25908,0.09883118,9.8831,ok,
000501,3072,2304,0.038424,512x512,512,384,262144,7556,0.02882385,2.8824,ok,
000502,2592,1936,0.120476,512x512,512,382,262144,23676,0.09031677,9.0317,ok,
000503,3072,2304,0.113495,512x512,512,384,262144,22316,0.08512878,8.5129,ok,
000504,1024,768,0.118699,512x512,512,384,262144,23344,0.08905029,8.905,ok,
000505,3072,2304,0.694982,512x512,512,384,262144,136636,0.52122498,52.1225,ok,
000506,6581,4382,0.26848,512x512,512,341,262144,46881,0.17883682,17.8837,ok,
000507,3008,2000,0.367264,512x512,512,340,262144,63925,0.24385452,24.3855,ok,
000508,4288,2848,0.034688,512x512,512,340,262144,6048,0.02307129,2.3071,ok,
000509,3008,2000,0.011309,512x512,512,340,262144,1967,0.00750351,0.7504,ok,
000510,3072,2304,0.450463,512x512,512,384,262144,88568,0.33786011,33.786,ok,
000511,6648,4459,0.40438,512x512,512,343,262144,70998,0.27083588,27.0836,ok,
000512,3072,2304,0.41323,512x512,512,384,262144,81221,0.30983353,30.9834,ok,
000513,4288,2848,0.005252,512x512,512,340,262144,912,0.003479,0.3479,ok,
000514,3008,2000,0.122643,512x512,512,340,262144,21344,0.0814209,8.1421,ok,
000515,3008,2000,0.04292,512x512,512,340,262144,7476,0.02851868,2.8519,ok,
000516,3072,2304,0.203762,512x512,512,384,262144,40064,0.15283203,15.2832,ok,
000517,3008,2000,0.162332,512x512,512,340,262144,28272,0.10784912,10.7849,ok,
000518,3072,2304,0.603372,512x512,512,384,262144,118632,0.45254517,45.2545,ok,
000519,824,719,0.340084,512x512,512,447,262144,77794,0.29676056,29.6761,ok,
000520,1024,768,0.759524,512x512,512,384,262144,149328,0.56964111,56.9641,ok,
000521,1022,767,0.088059,512x512,512,384,262144,17314,0.06604767,6.6048,ok,
000522,1024,768,0.542728,512x512,512,384,262144,106712,0.40707397,40.7074,ok,
000523,1024,768,0.134281,512x512,512,384,262144,26404,0.10072327,10.0723,ok,
000524,3008,2000,0.034671,512x512,512,340,262144,6027,0.02299118,2.2991,ok,
000525,3072,2304,0.390812,512x512,512,384,262144,76835,0.29310226,29.3102,ok,
000526,3072,2304,0.376731,512x512,512,384,262144,74072,0.28256226,28.2562,ok,
000527,4288,2848,0.032088,512x512,512,340,262144,5585,0.02130508,2.1305,ok,
000528,3072,2304,0.032687,512x512,512,384,262144,6428,0.02452087,2.4521,ok,
000529,3872,2592,0.031049,512x512,512,343,262144,5480,0.02090454,2.0905,ok,
000530,1024,768,0.255988,512x512,512,384,262144,50323,0.19196701,19.1967,ok,
000531,4288,2848,0.01394,512x512,512,340,262144,2432,0.00927734,0.9277,ok,
000532,3008,2000,0.42946,512x512,512,340,262144,74763,0.28519821,28.5198,ok,
000533,1024,768,0.308915,512x512,512,384,262144,60724,0.23164368,23.1644,ok,
000534,3008,2000,0.059706,512x512,512,340,262144,10388,0.03962708,3.9627,ok,
000535,6647,4439,0.174015,512x512,512,342,262144,30480,0.11627197,11.6272,ok,
000536,3008,2000,0.054214,512x512,512,340,262144,9440,0.03601074,3.6011,ok,
000537,962,674,0.141494,512x512,512,359,262144,26006,0.09920502,9.9205,ok,
000538,6642,4420,0.551814,512x512,512,341,262144,96335,0.36748886,36.7489,ok,
000539,1819,859,0.081033,512x512,512,242,262144,10050,0.03833771,3.8338,ok,
000540,3072,2304,0.103947,512x512,512,384,262144,20437,0.07796097,7.7961,ok,
000541,2592,1944,0.203337,512x512,512,384,262144,39992,0.15255737,15.2557,ok,
000542,2592,1944,0.292176,512x512,512,384,262144,57452,0.21916199,21.9162,ok,
000543,640,480,0.435885,512x512,512,384,262144,85743,0.32708359,32.7084,ok,
000544,767,576,0.354916,512x512,512,385,262144,69987,0.26697922,26.6979,ok,
000545,1504,1129,0.205969,512x512,512,384,262144,40479,0.15441513,15.4415,ok,
000546,2592,1936,0.041055,512x512,512,382,262144,8038,0.03066254,3.0663,ok,
000547,6621,4441,0.184026,512x512,512,343,262144,32312,0.1232605,12.326,ok,
000548,4288,2848,0.033939,512x512,512,340,262144,5906,0.0225296,2.253,ok,
000549,640,480,0.573558,512x512,512,384,262144,112825,0.43039322,43.0393,ok,
000550,3072,2304,0.17239,512x512,512,384,262144,33896,0.12930298,12.9303,ok,
000551,3872,2592,0.591481,512x512,512,343,262144,103881,0.39627457,39.6275,ok,
000552,4288,2848,0.055816,512x512,512,340,262144,9708,0.03703308,3.7033,ok,
000553,4288,2848,0.057867,512x512,512,340,262144,10080,0.03845215,3.8452,ok,
000554,640,480,0.102699,512x512,512,384,262144,20228,0.0771637,7.7164,ok,
000555,3008,2000,0.012068,512x512,512,340,262144,2105,0.00802994,0.803,ok,
000556,3048,1939,0.554832,512x512,512,326,262144,92607,0.35326767,35.3268,ok,
000557,1024,768,0.108055,512x512,512,384,262144,21273,0.08115005,8.115,ok,
000558,6648,4419,0.576159,512x512,512,340,262144,100267,0.38248825,38.2488,ok,
000559,3072,2304,0.176419,512x512,512,384,262144,34688,0.13232422,13.2324,ok,
000560,3024,2016,0.13321,512x512,512,341,262144,23257,0.08871841,8.8718,ok,
000561,6682,4441,0.208513,512x512,512,340,262144,36288,0.13842773,13.8428,ok,
000562,3072,2304,0.034885,512x512,512,384,262144,6860,0.02616882,2.6169,ok,
000563,4288,2848,0.00932,512x512,512,340,262144,1629,0.00621414,0.6214,ok,
000564,640,480,0.401702,512x512,512,384,262144,78993,0.30133438,30.1334,ok,
000565,3008,2000,0.151906,512x512,512,340,262144,26448,0.10089111,10.0891,ok,
000566,4288,2848,0.042143,512x512,512,340,262144,7332,0.02796936,2.7969,ok,
000567,3008,2000,0.081495,512x512,512,340,262144,14204,0.05418396,5.4184,ok,
000568,3072,2304,0.108732,512x512,512,384,262144,21380,0.08155823,8.1558,ok,
000569,3072,2304,0.956274,512x512,512,384,262144,188023,0.71725082,71.7251,review,almost_full_mask
000570,3008,2000,0.190862,512x512,512,340,262144,33214,0.12670135,12.6701,ok,
000571,6708,4439,0.102557,512x512,512,339,262144,17801,0.06790543,6.7905,ok,
000572,640,480,0.223711,512x512,512,384,262144,44023,0.16793442,16.7934,ok,
000573,1024,768,0.350772,512x512,512,384,262144,68959,0.26305771,26.3058,ok,
000574,3008,2000,0.028207,512x512,512,340,262144,4904,0.01870728,1.8707,ok,
000575,640,480,0.390062,512x512,512,384,262144,76774,0.29286957,29.287,ok,
000576,6668,4459,0.182849,512x512,512,342,262144,32035,0.12220383,12.2204,ok,
000577,4288,2848,0.04356,512x512,512,340,262144,7580,0.02891541,2.8915,ok,
000578,6688,4459,0.308146,512x512,512,341,262144,53800,0.20523071,20.5231,ok,
000579,3008,2000,0.055684,512x512,512,340,262144,9691,0.03696823,3.6968,ok,
000580,3872,2592,0.587018,512x512,512,343,262144,103106,0.39331818,39.3318,ok,
000581,1504,1129,0.246815,512x512,512,384,262144,48506,0.18503571,18.5036,ok,
000582,3008,2000,0.137436,512x512,512,340,262144,23914,0.09122467,9.1225,ok,
000583,4288,2848,0.124437,512x512,512,340,262144,21648,0.08258057,8.2581,ok,
